Iteration,Time,MemoryUsed
Items:      0; Time:  0.004159; Memory:  98593
Items:    200; Time:  0.005638; Memory: 106593
Items:    400; Time:  0.004634; Memory: 114593
Items:    600; Time:  0.004884; Memory: 122593
Items:    800; Time:  0.004807; Memory: 130593
Items:   1000; Time:  0.005008; Memory: 138593
Items:   1200; Time:  0.003244; Memory: 146593
Items:   1400; Time:  0.006151; Memory: 154593
Items:   1600; Time:  0.003309; Memory: 162593
Items:   1800; Time:  0.004516; Memory: 170593
Items:   2000; Time:  0.003826; Memory: 178593
Items:   2200; Time:  0.004421; Memory: 186593
Items:   2400; Time:  0.004647; Memory: 194593
Items:   2600; Time:  0.004856; Memory: 202593
Items:   2800; Time:  0.006008; Memory: 210593
Items:   3000; Time:  0.005208; Memory: 218593
Items:   3200; Time:  0.006409; Memory: 226593
Items:   3400; Time:  0.003815; Memory: 234593
Items:   3600; Time:  0.004721; Memory: 242593
Items:   3800; Time:  0.005929; Memory: 250593
Items:   4000; Time:  0.004199; Memory: 258593
Items:   4200; Time:  0.004889; Memory: 266593
Items:   4400; Time:  0.003665; Memory: 274593
Items:   4600; Time:  0.004088; Memory: 282593
Items:   4800; Time:  0.005389; Memory: 290593
Items:   5000; Time:  0.005208; Memory: 298593
Items:   5200; Time:  0.005432; Memory: 306593
Items:   5400; Time:  0.006041; Memory: 314593
Items:   5600; Time:  0.006969; Memory: 322593
Items:   5800; Time:  0.004076; Memory: 330593
Items:   6000; Time:  0.003788; Memory: 338593
Items:   6200; Time:  0.004181; Memory: 346593
Items:   6400; Time:  0.004394; Memory: 354593
Items:   6600; Time:  0.005573; Memory: 362593
Items:   6800; Time:  0.004288; Memory: 370593
Items:   7000; Time:  0.003797; Memory: 378593
Items:   7200; Time:  0.005894; Memory: 386593
Items:   7400; Time:  0.005036; Memory: 394593
Items:   7600; Time:  0.005425; Memory: 402593
Items:   7800; Time:  0.004230; Memory: 410593
Items:   8000; Time:  0.005888; Memory: 418593
Items:   8200; Time:  0.005640; Memory: 426593
Items:   8400; Time:  0.005990; Memory: 434593
Items:   8600; Time:  0.004346; Memory: 442593
Items:   8800; Time:  0.006109; Memory: 450593
Items:   9000; Time:  0.004434; Memory: 458593
Items:   9200; Time:  0.004151; Memory: 466593
Items:   9400; Time:  0.004356; Memory: 474593
Items:   9600; Time:  0.003734; Memory: 482593
Items:   9800; Time:  0.003574; Memory: 490593
Items:  10000; Time:  0.004477; Memory: 498593
Items:  10200; Time:  0.003497; Memory: 506593
Items:  10400; Time:  0.004232; Memory: 514593
Items:  10600; Time:  0.004996; Memory: 522593
Items:  10800; Time:  0.005416; Memory: 530593
Items:  11000; Time:  0.004438; Memory: 538593
Items:  11200; Time:  0.005504; Memory: 546593
Items:  11400; Time:  0.005609; Memory: 554593
Items:  11600; Time:  0.003990; Memory: 562593
Items:  11800; Time:  0.003697; Memory: 570593
Items:  12000; Time:  0.006792; Memory: 578593
Items:  12200; Time:  0.007186; Memory: 586593
Items:  12400; Time:  0.004845; Memory: 594593
Items:  12600; Time:  0.004387; Memory: 602593
Items:  12800; Time:  0.004300; Memory: 610593
Items:  13000; Time:  0.003491; Memory: 618593
Items:  13200; Time:  0.003416; Memory: 626593
Items:  13400; Time:  0.004014; Memory: 634593
Items:  13600; Time:  0.004521; Memory: 642593
Items:  13800; Time:  0.006322; Memory: 650593
Items:  14000; Time:  0.005975; Memory: 658593
Items:  14200; Time:  0.004675; Memory: 666593
Items:  14400; Time:  0.004497; Memory: 674593
Items:  14600; Time:  0.004652; Memory: 682593
Items:  14800; Time:  0.003755; Memory: 690593
Items:  15000; Time:  0.004676; Memory: 698593
Items:  15200; Time:  0.004368; Memory: 706593
Items:  15400; Time:  0.006813; Memory: 714593
Items:  15600; Time:  0.004572; Memory: 722593
Items:  15800; Time:  0.003564; Memory: 730593
Items:  16000; Time:  0.004168; Memory: 738593
Items:  16200; Time:  0.005280; Memory: 746593
Items:  16400; Time:  0.004916; Memory: 754593
Items:  16600; Time:  0.006204; Memory: 762593
Items:  16800; Time:  0.004737; Memory: 770593
Items:  17000; Time:  0.005861; Memory: 778593
Items:  17200; Time:  0.006883; Memory: 786593
Items:  17400; Time:  0.003918; Memory: 794593
Items:  17600; Time:  0.004424; Memory: 802593
Items:  17800; Time:  0.005038; Memory: 810593
Items:  18000; Time:  0.005292; Memory: 818593
Items:  18200; Time:  0.004397; Memory: 826593
Items:  18400; Time:  0.003471; Memory: 834593
Items:  18600; Time:  0.005214; Memory: 842593
Items:  18800; Time:  0.006763; Memory: 850593
Items:  19000; Time:  0.006796; Memory: 858593
Items:  19200; Time:  0.004650; Memory: 866593
Items:  19400; Time:  0.003671; Memory: 874593
Items:  19600; Time:  0.003987; Memory: 882593
Items:  19800; Time:  0.006782; Memory: 890593
